82.620000	2.552708	
82.944000	2.573489	
83.268000	2.594365	
83.592000	2.615336	
83.916000	2.636404	
84.240000	2.657567	
84.564000	2.678825	
84.888000	2.700161	
85.212000	2.721627	
85.536000	2.743384	
85.860000	2.765359	
86.184000	2.787422	
86.508000	2.809583	
86.832000	2.831848	
87.156000	2.854205	
87.480000	2.876673	
87.804000	2.899217	
88.128000	2.921865	
88.452000	2.944667	
88.776000	2.967562	
89.100000	2.990723	
89.424000	3.014011	
89.748000	3.037486	
90.072000	3.061180	
90.396000	3.084995	
90.720000	3.109065	
91.044000	3.133256	
91.368000	3.157511	
91.692000	3.181886	
92.016000	3.206347	
92.340000	3.230913	
92.664000	3.255593	
92.988000	3.280370	
93.312000	3.305243	
93.636000	3.330211	
93.960000	3.355271	
94.284000	3.380465	
94.608000	3.405741	
94.932000	3.431183	
95.256000	3.456818	
95.580000	3.482566	
95.904000	3.508474	
96.228000	3.534428	
96.552000	3.560443	
96.876000	3.586661	
97.200000	3.612943	
97.524000	3.639322	
97.848000	3.665782	
98.172000	3.692322	
98.496000	3.718973	
98.820000	3.745769	
99.144000	3.772845	
99.468000	3.799967	
99.792000	3.827145	
100.116000	3.854392	
