0.182000	0.291422	-35.193555	-34.902133	
0.183000	0.294651	-35.193621	-34.898970	
0.184000	0.297897	-35.193687	-34.895790	
0.185000	0.301162	-35.193754	-34.892592	
0.186000	0.304445	-35.193822	-34.889377	
0.187000	0.307746	-35.193891	-34.886145	
0.188000	0.311065	-35.193961	-34.882896	
0.189000	0.314402	-35.194031	-34.879629	
0.190000	0.317757	-35.194102	-34.876346	
0.191000	0.321130	-35.194175	-34.873044	
0.192000	0.324522	-35.194248	-34.869726	
0.193000	0.327931	-35.194322	-34.866390	
0.194000	0.331359	-35.194397	-34.863037	
0.195000	0.334805	-35.194472	-34.859667	
0.196000	0.338269	-35.194549	-34.856280	
0.197000	0.341751	-35.194627	-34.852875	
0.198000	0.345252	-35.194705	-34.849454	
0.199000	0.348770	-35.194785	-34.846014	
0.200000	0.352307	-35.194865	-34.842558	
0.201000	0.355862	-35.194946	-34.839084	
0.202000	0.359435	-35.195029	-34.835594	
0.203000	0.363026	-35.195112	-34.832086	
0.204000	0.366636	-35.195196	-34.828560	
0.205000	0.370264	-35.195281	-34.825018	
0.206000	0.373910	-35.195368	-34.821458	
0.207000	0.377574	-35.195455	-34.817881	
0.208000	0.381256	-35.195543	-34.814287	
0.209000	0.384957	-35.195632	-34.810675	
0.210000	0.388676	-35.195723	-34.807046	
0.211000	0.392413	-35.195814	-34.803401	
0.212000	0.396169	-35.195906	-34.799737	
0.213000	0.399943	-35.196000	-34.796057	
0.214000	0.403735	-35.196094	-34.792359	
0.215000	0.407545	-35.196189	-34.788645	
0.216000	0.411374	-35.196286	-34.784912	
0.217000	0.415221	-35.196384	-34.781163	
0.218000	0.419086	-35.196483	-34.777397	
0.219000	0.422969	-35.196582	-34.773613	
0.220000	0.426871	-35.196683	-34.769812	
0.221000	0.430792	-35.196786	-34.765994	
0.222000	0.434730	-35.196889	-34.762158	
0.223000	0.438687	-35.196993	-34.758306	
0.224000	0.442663	-35.197099	-34.754436	
0.225000	0.446656	-35.197205	-34.750549	
0.226000	0.450668	-35.197313	-34.746645	
0.227000	0.454699	-35.197422	-34.742723	
0.228000	0.458748	-35.197533	-34.738785	
0.229000	0.462815	-35.197644	-34.734829	
0.230000	0.466901	-35.197757	-34.730856	
0.231000	0.471005	-35.197870	-34.726866	
0.232000	0.475127	-35.197986	-34.722858	
0.233000	0.479268	-35.198102	-34.718834	
0.234000	0.483428	-35.198219	-34.714792	
0.235000	0.487606	-35.198338	-34.710733	
0.236000	0.491802	-35.198458	-34.706656	
0.237000	0.496017	-35.198580	-34.702563	
0.238000	0.500250	-35.198702	-34.698452	
0.239000	0.504502	-35.198826	-34.694324	
0.240000	0.508772	-35.198952	-34.690179	
0.241000	0.513061	-35.199078	-34.686017	
0.242000	0.517368	-35.199206	-34.681838	
0.243000	0.521694	-35.199335	-34.677641	
0.244000	0.526038	-35.199466	-34.673427	
0.245000	0.530401	-35.199598	-34.669196	
0.246000	0.534783	-35.199731	-34.664948	
0.247000	0.539183	-35.199866	-34.660683	
0.248000	0.543601	-35.200002	-34.656400	
0.249000	0.548039	-35.200139	-34.652101	
0.250000	0.552494	-35.200278	-34.647784	
0.251000	0.556969	-35.200418	-34.643450	
0.252000	0.561462	-35.200560	-34.639098	
0.253000	0.565973	-35.200703	-34.634730	
0.254000	0.570503	-35.200848	-34.630344	
0.255000	0.575052	-35.200994	-34.625942	
0.256000	0.579620	-35.201141	-34.621522	
0.257000	0.584206	-35.201290	-34.617085	
0.258000	0.588811	-35.201441	-34.612630	
0.259000	0.593434	-35.201593	-34.608159	
0.260000	0.598076	-35.201746	-34.603670	
0.261000	0.602737	-35.201901	-34.599164	
0.262000	0.607417	-35.202058	-34.594642	
0.263000	0.612115	-35.202216	-34.590101	
0.264000	0.616832	-35.202376	-34.585544	
0.265000	0.621567	-35.202537	-34.580970	
0.266000	0.626322	-35.202700	-34.576378	
0.267000	0.631095	-35.202864	-34.571769	
0.268000	0.635887	-35.203031	-34.567144	
0.269000	0.640698	-35.203198	-34.562501	
0.270000	0.645527	-35.203367	-34.557840	
0.271000	0.650375	-35.203538	-34.553163	
0.272000	0.655243	-35.203711	-34.548468	
0.273000	0.660128	-35.203885	-34.543757	
0.274000	0.665033	-35.204061	-34.539028	
0.275000	0.669957	-35.204239	-34.534282	
0.276000	0.674899	-35.204418	-34.529519	
0.277000	0.679860	-35.204599	-34.524739	
0.278000	0.684840	-35.204782	-34.519941	
0.279000	0.689839	-35.204966	-34.515127	
0.280000	0.694857	-35.205152	-34.510295	
0.281000	0.699894	-35.205340	-34.505446	
0.282000	0.704949	-35.205530	-34.500581	
0.283000	0.710024	-35.205722	-34.495698	
0.284000	0.715118	-35.205915	-34.490797	
0.285000	0.720230	-35.206110	-34.485880	
0.286000	0.725361	-35.206307	-34.480946	
0.287000	0.730512	-35.206506	-34.475994	
0.288000	0.735681	-35.206706	-34.471025	
0.289000	0.740869	-35.206909	-34.466039	
0.290000	0.746076	-35.207113	-34.461036	
0.291000	0.751303	-35.207319	-34.456016	
0.292000	0.756548	-35.207527	-34.450979	
0.293000	0.761812	-35.207737	-34.445925	
0.294000	0.767096	-35.207949	-34.440853	
0.295000	0.772398	-35.208163	-34.435765	
0.296000	0.777719	-35.208379	-34.430659	
0.297000	0.783060	-35.208596	-34.425536	
0.298000	0.788420	-35.208816	-34.420396	
0.299000	0.793798	-35.209038	-34.415239	
0.300000	0.799196	-35.209261	-34.410065	
0.301000	0.804613	-35.209487	-34.404874	
0.302000	0.810049	-35.209714	-34.399666	
0.303000	0.815504	-35.209944	-34.394440	
0.304000	0.820978	-35.210176	-34.389198	
0.305000	0.826472	-35.210410	-34.383938	
0.306000	0.831984	-35.210646	-34.378661	
0.307000	0.837516	-35.210884	-34.373367	
0.308000	0.843067	-35.211124	-34.368056	
0.309000	0.848638	-35.211366	-34.362728	
0.310000	0.854227	-35.211610	-34.357383	
0.311000	0.859836	-35.211856	-34.352021	
0.312000	0.865464	-35.212105	-34.346641	
0.313000	0.871111	-35.212356	-34.341245	
0.314000	0.876777	-35.212609	-34.335831	
0.315000	0.882463	-35.212864	-34.330401	
0.316000	0.888168	-35.213121	-34.324953	
0.317000	0.893893	-35.213381	-34.319488	
0.318000	0.899636	-35.213642	-34.314006	
0.319000	0.905399	-35.213906	-34.308507	
0.320000	0.911182	-35.214172	-34.302991	
0.321000	0.916983	-35.214441	-34.297458	
0.322000	0.922804	-35.214712	-34.291908	
0.323000	0.928645	-35.214985	-34.286340	
0.324000	0.934505	-35.215260	-34.280756	
0.325000	0.940384	-35.215538	-34.275154	
0.326000	0.946283	-35.215818	-34.269536	
0.327000	0.952201	-35.216101	-34.263900	
0.328000	0.958138	-35.216386	-34.258247	
0.329000	0.964095	-35.216673	-34.252577	
0.330000	0.970072	-35.216962	-34.246891	
0.331000	0.976068	-35.217254	-34.241187	
0.332000	0.982083	-35.217549	-34.235466	
0.333000	0.988118	-35.217846	-34.229728	
0.334000	0.994173	-35.218145	-34.223972	
0.335000	1.000247	-35.218447	-34.218200	
0.336000	1.006340	-35.218751	-34.212411	
0.337000	1.012454	-35.219058	-34.206605	
0.338000	1.018586	-35.219368	-34.200781	
0.339000	1.024739	-35.219679	-34.194941	
0.340000	1.030911	-35.219994	-34.189083	
0.341000	1.037102	-35.220311	-34.183209	
0.342000	1.043313	-35.220630	-34.177317	
0.343000	1.049544	-35.220953	-34.171408	
0.344000	1.055795	-35.221277	-34.165483	
0.345000	1.062065	-35.221605	-34.159540	
0.346000	1.068355	-35.221935	-34.153580	
0.347000	1.074665	-35.222268	-34.147603	
0.348000	1.080994	-35.222603	-34.141609	
0.349000	1.087343	-35.222941	-34.135598	
